GPKODE	UMCU	ICC	NEO	ICK	HCK	FilterUMCU	FilterICC	FilterNEO	FilterICK	FilterHCK	Generic	UseGenName	UseShape	UseBrand	TallMan	Mmol	Divisible	GStand	Shape	Brand	GenName
177075						FALSE	FALSE	FALSE	FALSE	FALSE	CALCIUMCHLORIDE/NATRIUMCHLORIDE/NATRIUMWATERSTOFCARBONAAT/MAGNESIUMCHLORIDE/GLUCOSE							CALCIUMCHLORIDE/NATRIUMCHLORIDE/NATRIUMWATERSTOFCARBONAAT/MAGNESIUMCHLORIDE/GLUCOSE	OPLOSSING VOOR PERITONEALE DIALYSE	BICAVERA	CALCIUMCHLORIDE 2-WATER/NATRIUMCHLORIDE/NATRIUMWATERSTOFCARBONAAT/MAGNESIUMCHLORIDE 6-WATER/GLUCOSE 1-WATER
177083						FALSE	FALSE	FALSE	FALSE	FALSE	CALCIUMCHLORIDE/NATRIUMCHLORIDE/NATRIUMWATERSTOFCARBONAAT/MAGNESIUMCHLORIDE/GLUCOSE							CALCIUMCHLORIDE/NATRIUMCHLORIDE/NATRIUMWATERSTOFCARBONAAT/MAGNESIUMCHLORIDE/GLUCOSE	OPLOSSING VOOR PERITONEALE DIALYSE	BICAVERA	CALCIUMCHLORIDE 2-WATER/NATRIUMCHLORIDE/NATRIUMWATERSTOFCARBONAAT/MAGNESIUMCHLORIDE 6-WATER/GLUCOSE 1-WATER
136484						FALSE	FALSE	FALSE	FALSE	FALSE	CALCIUMCITRAAT							CALCIUMCITRAAT	TABLET		CALCIUMCITRAAT 4-WATER
134201						FALSE	FALSE	FALSE	FALSE	FALSE	CALCIUMFOSFAAT/COLECALCIFEROL							CALCIUMFOSFAAT/COLECALCIFEROL	POEDER VOOR ORALE SUSPENSIE		CALCIUMFOSFAAT/COLECALCIFEROL
69655	x	x				TRUE	TRUE	FALSE	FALSE	FALSE	CALCIUMGLUCONAAT							CALCIUMGLUCONAAT	GEL		CALCIUMGLUCONAAT 1-WATER
141984	x					TRUE	FALSE	FALSE	FALSE	FALSE	CALCIUMGLUCONAAT					0.225		CALCIUMGLUCONAAT	INJECTIE/INFUSIEOPLOSSING		CALCIUMGLUCONAAT 1-WATER
147443						FALSE	FALSE	FALSE	FALSE	FALSE	CALCIUMGLUCONAAT							CALCIUMGLUCONAAT	OOGWASSING		CALCIUMGLUCONAAT 1-WATER
147850						FALSE	FALSE	FALSE	FALSE	FALSE	CALCIUMGLUCONAAT							CALCIUMGLUCONAAT	VERNEVELVLOEISTOF		CALCIUMGLUCONAAT 1-WATER
186848	x					TRUE	FALSE	FALSE	FALSE	FALSE	CALCIUMGLUCONAAT					0.046		CALCIUMGLUCONAAT	INFUSIEVLOEISTOF		CALCIUMGLUCONAAT
126160	x	x	x	x		TRUE	TRUE	TRUE	TRUE	FALSE	CALCIUMGLUCONAAT/CALCIUMSACCHARAAT							CALCIUMGLUCONAAT/CALCIUMSACCHARAAT	INJECTIEVLOEISTOF		CALCIUMGLUCONAAT 1-WATER/CALCIUMSACCHARAAT 4-WATER
172448						FALSE	FALSE	FALSE	FALSE	FALSE	CALCIUMGLUCONAAT/GLUCOSE							CALCIUMGLUCONAAT/GLUCOSE	CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE		CALCIUMGLUCONAAT 1-WATER/GLUCOSE 1-WATER
172456						FALSE	FALSE	FALSE	FALSE	FALSE	CALCIUMGLUCONAAT/GLUCOSE							CALCIUMGLUCONAAT/GLUCOSE	CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE		CALCIUMGLUCONAAT 1-WATER/GLUCOSE 1-WATER
179027						FALSE	FALSE	FALSE	FALSE	FALSE	CALCIUMGLUCONAAT/GLUCOSE							CALCIUMGLUCONAAT/GLUCOSE	INFUSIEVLOEISTOF		CALCIUMGLUCONAAT 1-WATER/GLUCOSE 1-WATER
180807						FALSE	FALSE	FALSE	FALSE	FALSE	CALCIUMGLUCONAAT/GLUCOSE							CALCIUMGLUCONAAT/GLUCOSE	INFUSIEVLOEISTOF		CALCIUMGLUCONAAT 1-WATER/GLUCOSE 1-WATER
145157						FALSE	FALSE	FALSE	FALSE	FALSE	CALCIUMMONOWATERSTOFFOSFAAT/LACTOSE/MAGNESIUMSTEARAAT/CELLULOSE, MICROKRISTALLIJN/ZETMEEL							CALCIUMMONOWATERSTOFFOSFAAT/LACTOSE/MAGNESIUMSTEARAAT/CELLULOSE, MICROKRISTALLIJN/ZETMEEL	TABLET		CALCIUMMONOWATERSTOFFOSFAAT 2-WATER/LACTOSE 1-WATER/MAGNESIUMSTEARAAT/CELLULOSE, MICROKRISTALLIJN/MAISZETMEEL, VOORVERSTIJFSELD
140759						FALSE	FALSE	FALSE	FALSE	FALSE	CAMELLIA SINENSIS							CAMELLIA SINENSIS	ZALF	VEREGEN	CAMELLIA SINENSIS BLADEXTRACT,DROOG
149535						FALSE	FALSE	FALSE	FALSE	FALSE	CANAGLIFLOZINE							CANAGLIFLOZINE	TABLET	INVOKANA	CANAGLIFLOZINE 0.5-WATER
149543						FALSE	FALSE	FALSE	FALSE	FALSE	CANAGLIFLOZINE							CANAGLIFLOZINE	TABLET	INVOKANA	CANAGLIFLOZINE 0.5-WATER
150983						FALSE	FALSE	FALSE	FALSE	FALSE	CANAKINUMAB							CANAKINUMAB	INJECTIE		CANAKINUMAB
169358	x					TRUE	FALSE	FALSE	FALSE	FALSE	CANAKINUMAB							CANAKINUMAB	INJECTIEVLOEISTOF	ILARIS	CANAKINUMAB
102245	x					TRUE	FALSE	FALSE	FALSE	FALSE	CANDESARTAN							CANDESARTAN	TABLET	ATACAND	CANDESARTAN CILEXETIL
102253	x					TRUE	FALSE	FALSE	FALSE	FALSE	CANDESARTAN							CANDESARTAN	TABLET	ATACAND	CANDESARTAN CILEXETIL
102261	x					TRUE	FALSE	FALSE	FALSE	FALSE	CANDESARTAN							CANDESARTAN	TABLET	ATACAND	CANDESARTAN CILEXETIL
122637						FALSE	FALSE	FALSE	FALSE	FALSE	CANDESARTAN							CANDESARTAN	TABLET	ATACAND	CANDESARTAN CILEXETIL
110906						FALSE	FALSE	FALSE	FALSE	FALSE	CANDESARTAN/HYDROCHLOORTHIAZIDE							CANDESARTAN/HYDROCHLOORTHIAZIDE	TABLET		CANDESARTAN CILEXETIL/HYDROCHLOORTHIAZIDE
110914						FALSE	FALSE	FALSE	FALSE	FALSE	CANDESARTAN/HYDROCHLOORTHIAZIDE							CANDESARTAN/HYDROCHLOORTHIAZIDE	TABLET	ATACAND PLUS	CANDESARTAN CILEXETIL/HYDROCHLOORTHIAZIDE
158925	x					TRUE	FALSE	FALSE	FALSE	FALSE	CANGRELOR							CANGRELOR	POEDER VOOR INJECTIE/INFUSIEOPLOSSING	KENGREXAL	CANGRELOR TETRANATRIUM
189871						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIDIOL							CANNABIDIOL	DRANK	EPIDYOLEX	CANNABIDIOL
170100						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIDIOL							CANNABIDIOL	DRUPPELS VOOR SUBLINGUAAL GEBRUIK		CANNABIDIOL
170119						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIDIOL							CANNABIDIOL	DRUPPELS VOOR SUBLINGUAAL GEBRUIK		CANNABIDIOL
75884						FALSE	FALSE	FALSE	FALSE	FALSE											
75892						FALSE	FALSE	FALSE	FALSE	FALSE											
75906						FALSE	FALSE	FALSE	FALSE	FALSE											
75914						FALSE	FALSE	FALSE	FALSE	FALSE											
75930						FALSE	FALSE	FALSE	FALSE	FALSE											
75957						FALSE	FALSE	FALSE	FALSE	FALSE											
75965						FALSE	FALSE	FALSE	FALSE	FALSE											
75973						FALSE	FALSE	FALSE	FALSE	FALSE											
76015						FALSE	FALSE	FALSE	FALSE	FALSE											
76031						FALSE	FALSE	FALSE	FALSE	FALSE											
76058						FALSE	FALSE	FALSE	FALSE	FALSE											
76120						FALSE	FALSE	FALSE	FALSE	FALSE											
76201						FALSE	FALSE	FALSE	FALSE	FALSE											
76228						FALSE	FALSE	FALSE	FALSE	FALSE											
76376						FALSE	FALSE	FALSE	FALSE	FALSE											
76392						FALSE	FALSE	FALSE	FALSE	FALSE											
76406						FALSE	FALSE	FALSE	FALSE	FALSE											
76481						FALSE	FALSE	FALSE	FALSE	FALSE											
76503						FALSE	FALSE	FALSE	FALSE	FALSE											
76546						FALSE	FALSE	FALSE	FALSE	FALSE											
76589						FALSE	FALSE	FALSE	FALSE	FALSE											
76619						FALSE	FALSE	FALSE	FALSE	FALSE											
158356						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIDIOL/DRONABINOL							CANNABIDIOL/DRONABINOL	DRUPPELS VOOR SUBLINGUAAL GEBRUIK		CANNABIDIOL/DRONABINOL
170216						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIDIOL/DRONABINOL							CANNABIDIOL/DRONABINOL	DRUPPELS VOOR SUBLINGUAAL GEBRUIK		CANNABIDIOL/DRONABINOL
173800						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIDIOL/DRONABINOL							CANNABIDIOL/DRONABINOL	DRUPPELS VOOR SUBLINGUAAL GEBRUIK		CANNABIDIOL/DRONABINOL
174149						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIDIOL/DRONABINOL							CANNABIDIOL/DRONABINOL	ZALF		CANNABIDIOL/DRONABINOL
177342						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIDIOL/DRONABINOL							CANNABIDIOL/DRONABINOL	DRUPPELS VOOR SUBLINGUAAL GEBRUIK		CANNABIDIOL/DRONABINOL
188808						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIDIOL/DRONABINOL							CANNABIDIOL/DRONABINOL	DRUPPELS VOOR SUBLINGUAAL GEBRUIK		CANNABIDIOL/DRONABINOL
189286						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIDIOL/DRONABINOL							CANNABIDIOL/DRONABINOL	DRUPPELS VOOR SUBLINGUAAL GEBRUIK		CANNABIDIOL/DRONABINOL
189332						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIDIOL/DRONABINOL							CANNABIDIOL/DRONABINOL	DRUPPELS VOOR SUBLINGUAAL GEBRUIK		CANNABIDIOL/DRONABINOL
169897						FALSE	FALSE	FALSE	FALSE	FALSE	CANNABIS							CANNABIS	KRUIDENTHEE		CANNABIS BLOEM BEDROCAN
112984	x					TRUE	FALSE	FALSE	FALSE	FALSE	CAPECITABINE							CAPECITABINE	FILMOMHULDE TABLET	XELODA	CAPECITABINE
77127						FALSE	FALSE	FALSE	FALSE	FALSE											
112992	x					TRUE	FALSE	FALSE	FALSE	FALSE	CAPECITABINE							CAPECITABINE	FILMOMHULDE TABLET	XELODA	CAPECITABINE
152889	x					TRUE	FALSE	FALSE	FALSE	FALSE	CAPECITABINE							CAPECITABINE	FILMOMHULDE TABLET		CAPECITABINE
177660	x					TRUE	FALSE	FALSE	FALSE	FALSE	CAPLACIZUMAB							CAPLACIZUMAB	POEDER VOOR INJECTIEVLOEISTOF	CABLIVI	CAPLACIZUMAB
190179						FALSE	FALSE	FALSE	FALSE	FALSE	CAPMATINIB							CAPMATINIB	TABLET		CAPMATINIB DIHYDROCHLORIDE-1-WATER
77240						FALSE	FALSE	FALSE	FALSE	FALSE											
190187						FALSE	FALSE	FALSE	FALSE	FALSE	CAPMATINIB							CAPMATINIB	TABLET		CAPMATINIB DIHYDROCHLORIDE-1-WATER
120782						FALSE	FALSE	FALSE	FALSE	FALSE	CAPSAICINE							CAPSAICINE	CREME		CAPSAICINE
77372						FALSE	FALSE	FALSE	FALSE	FALSE											
77380						FALSE	FALSE	FALSE	FALSE	FALSE											
77429						FALSE	FALSE	FALSE	FALSE	FALSE											
120790	x					TRUE	FALSE	FALSE	FALSE	FALSE	CAPSAICINE							CAPSAICINE	CREME		CAPSAICINE
134074	x					TRUE	FALSE	FALSE	FALSE	FALSE	CAPSAICINE							CAPSAICINE	PLEISTER	QUTENZA	CAPSAICINE
161691						FALSE	FALSE	FALSE	FALSE	FALSE	CAPSAICINE							CAPSAICINE	NEUSSPRAY		CAPSAICINE
39160						FALSE	FALSE	FALSE	FALSE	FALSE	CAPTOPRIL							CAPTOPRIL	TABLET		CAPTOPRIL
39179						FALSE	FALSE	FALSE	FALSE	FALSE	CAPTOPRIL							CAPTOPRIL	TABLET		CAPTOPRIL
54887						FALSE	FALSE	FALSE	FALSE	FALSE	CAPTOPRIL							CAPTOPRIL	TABLET		CAPTOPRIL
77925						FALSE	FALSE	FALSE	FALSE	FALSE											
139246	x	x			x	TRUE	TRUE	FALSE	FALSE	TRUE	CAPTOPRIL						10	CAPTOPRIL	DRANK		CAPTOPRIL
78069						FALSE	FALSE	FALSE	FALSE	FALSE											
78093						FALSE	FALSE	FALSE	FALSE	FALSE											
143855						FALSE	FALSE	FALSE	FALSE	FALSE	CAPTOPRIL							CAPTOPRIL	TABLET		CAPTOPRIL
182699						FALSE	FALSE	FALSE	FALSE	FALSE	CAPTOPRIL							CAPTOPRIL	CAPSULE		CAPTOPRIL
162736	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARBACHOLINIUM							CARBACHOLINIUM	INJECTIEVLOEISTOF	MIOSTAT	CARBACHOLINIUM CHLORIDE
21016	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARBAMAZEPINE				carBAMazepine			CARBAMAZEPINE	TABLET	TEGRETOL	CARBAMAZEPINE
51195	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARBAMAZEPINE				carBAMazepine			CARBAMAZEPINE	TABLET	TEGRETOL	CARBAMAZEPINE
57738	x	x				TRUE	TRUE	FALSE	FALSE	FALSE	CARBAMAZEPINE				carBAMazepine			CARBAMAZEPINE	SUSPENSIE VOOR ORAAL GEBRUIK	TEGRETOL	CARBAMAZEPINE
70475	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARBAMAZEPINE				carBAMazepine			CARBAMAZEPINE	TABLET MET GEREGULEERDE AFGIFTE	TEGRETOL	CARBAMAZEPINE
70483	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARBAMAZEPINE				carBAMazepine			CARBAMAZEPINE	TABLET MET GEREGULEERDE AFGIFTE	TEGRETOL	CARBAMAZEPINE
139203						FALSE	FALSE	FALSE	FALSE	FALSE	CARBAMAZEPINE							CARBAMAZEPINE	ZETPIL		CARBAMAZEPINE
139211	x			x		TRUE	FALSE	FALSE	TRUE	FALSE	CARBAMAZEPINE				carBAMazepine			CARBAMAZEPINE	ZETPIL		CARBAMAZEPINE
139238						FALSE	FALSE	FALSE	FALSE	FALSE	CARBAMAZEPINE							CARBAMAZEPINE	ZETPIL		CARBAMAZEPINE
4936	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARBASALAATCALCIUM						10	CARBASALAATCALCIUM	POEDER VOOR ORAAL GEBRUIK	ASCAL	CARBASALAATCALCIUM
82562	x	x			x	TRUE	TRUE	FALSE	FALSE	TRUE	CARBASALAATCALCIUM						10	CARBASALAATCALCIUM	POEDER VOOR ORAAL GEBRUIK	ASCAL CARDIO	CARBASALAATCALCIUM
103675						FALSE	FALSE	FALSE	FALSE	FALSE	CARBASALAATCALCIUM							CARBASALAATCALCIUM	BRUISTABLET	ASCAL	CARBASALAATCALCIUM
106526						FALSE	FALSE	FALSE	FALSE	FALSE	CARBASALAATCALCIUM							CARBASALAATCALCIUM	BRUISTABLET	ASCAL CARDIO NEURO	CARBASALAATCALCIUM
125814	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARBETOCINE							CARBETOCINE	INJECTIEVLOEISTOF	PABAL	CARBETOCINE
5096						FALSE	FALSE	FALSE	FALSE	FALSE	CARBIMAZOL							CARBIMAZOL	TABLET		CARBIMAZOL
41882						FALSE	FALSE	FALSE	FALSE	FALSE	CARBOCISTEINE							CARBOCISTEINE	DRANK	MUCODYNE	CARBOCISTEINE
99880						FALSE	FALSE	FALSE	FALSE	FALSE	CARBOMEER							CARBOMEER	GEL		CARBOMEER  974P
114901	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARBOMEER							CARBOMEER	OOGGEL	VIDISIC; LIPOSIC	CARBOMEER  980
115207	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARBOMEER							CARBOMEER	OOGGEL	THILO TEARS; DRY EYE GEL	CARBOMEER  974P
185981						FALSE	FALSE	FALSE	FALSE	FALSE	CARBOMEER/CETOSTEARYLALCOHOL/EDETINEZUUR/PROPYLEENGLYCOL/SORBITANOLEAAT/PARAFFINE/POLYSORBAAT 80/TROMETAMOL/POLYOXYETHYLEEN(20)CETYLSTEARYLETHER/KALIUMCARBONAAT/WATER							CARBOMEER/CETOSTEARYLALCOHOL/EDETINEZUUR/PROPYLEENGLYCOL/SORBITANOLEAAT/PARAFFINE/POLYSORBAAT 80/TROMETAMOL/POLYOXYETHYLEEN(20)CETYLSTEARYLETHER/KALIUMCARBONAAT/WATER	EMULSIE VOOR CUTAAN GEBRUIK		CARBOMEER/CETOSTEARYLALCOHOL/EDETAAT DINATRIUM-0-WATER/PROPYLEENGLYCOL/SORBITANOLEAAT/PARAFFINE, VLOEIBAAR/POLYSORBAAT 80/TROMETAMOL/POLYOXYETHYLEEN(20)CETYLSTEARYLETHER/KALIUMCARBONAAT/WATER, GEZUIVERD
175692						FALSE	FALSE	FALSE	FALSE	FALSE	CARBOMEER/VASELINE							CARBOMEER/VASELINE	EMULSIE VOOR CUTAAN GEBRUIK		CARBOMEER  974P/VASELINE, WIT
138754	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARBOMEER/WAS/EDETINEZUUR/PROPYLEENGLYCOL/SORBITANOLEAAT/PARAFFINE/POLYSORBAAT 80/TROMETAMOL/WATER							CARBOMEER/WAS/EDETINEZUUR/PROPYLEENGLYCOL/SORBITANOLEAAT/PARAFFINE/POLYSORBAAT 80/TROMETAMOL/WATER	EMULSIE VOOR CUTAAN GEBRUIK		CARBOMEER  974P/CETOMACROGOL WAS/EDETAAT DINATRIUM-0-WATER/PROPYLEENGLYCOL/SORBITANOLEAAT/PARAFFINE, VLOEIBAAR/POLYSORBAAT 80/TROMETAMOL/WATER, GEZUIVERD
93777	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARBOPLATINE				CARBOplatine			CARBOPLATINE	CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE		CARBOPLATINE
152412						FALSE	FALSE	FALSE	FALSE	FALSE	CARBOPLATINE							CARBOPLATINE	INFUUS		CARBOPLATINE
160253	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARFILZOMIB							CARFILZOMIB	POEDER VOOR OPLOSSING VOOR INFUSIE	KYPROLIS	CARFILZOMIB
164720	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARFILZOMIB							CARFILZOMIB	POEDER VOOR OPLOSSING VOOR INFUSIE	KYPROLIS	CARFILZOMIB
164739	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARFILZOMIB							CARFILZOMIB	POEDER VOOR OPLOSSING VOOR INFUSIE	KYPROLIS	CARFILZOMIB
79618						FALSE	FALSE	FALSE	FALSE	FALSE											
79677						FALSE	FALSE	FALSE	FALSE	FALSE											
79685						FALSE	FALSE	FALSE	FALSE	FALSE											
79707						FALSE	FALSE	FALSE	FALSE	FALSE											
169455						FALSE	FALSE	FALSE	FALSE	FALSE	CARFILZOMIB							CARFILZOMIB	INFUUS		CARFILZOMIB
79839	x					TRUE	FALSE	FALSE	FALSE	FALSE											
125660						FALSE	FALSE	FALSE	FALSE	FALSE	CARGLUMINEZUUR							CARGLUMINEZUUR	DISPERGEERBARE TABLET	CARBAGLU; UCEDANE	CARGLUMINEZUUR
79952	x					TRUE	FALSE	FALSE	FALSE	FALSE											
79979						FALSE	FALSE	FALSE	FALSE	FALSE											
79995						FALSE	FALSE	FALSE	FALSE	FALSE											
80004						FALSE	FALSE	FALSE	FALSE	FALSE											
80012						FALSE	FALSE	FALSE	FALSE	FALSE											
80020						FALSE	FALSE	FALSE	FALSE	FALSE											
80039						FALSE	FALSE	FALSE	FALSE	FALSE											
80128						FALSE	FALSE	FALSE	FALSE	FALSE											
80136						FALSE	FALSE	FALSE	FALSE	FALSE											
80144						FALSE	FALSE	FALSE	FALSE	FALSE											
80160						FALSE	FALSE	FALSE	FALSE	FALSE											
80195						FALSE	FALSE	FALSE	FALSE	FALSE											
80209						FALSE	FALSE	FALSE	FALSE	FALSE											
80225						FALSE	FALSE	FALSE	FALSE	FALSE											
80233						FALSE	FALSE	FALSE	FALSE	FALSE											
80241						FALSE	FALSE	FALSE	FALSE	FALSE											
80268						FALSE	FALSE	FALSE	FALSE	FALSE											
80292						FALSE	FALSE	FALSE	FALSE	FALSE											
80306						FALSE	FALSE	FALSE	FALSE	FALSE											
80314						FALSE	FALSE	FALSE	FALSE	FALSE											
80330						FALSE	FALSE	FALSE	FALSE	FALSE											
80349						FALSE	FALSE	FALSE	FALSE	FALSE											
80357						FALSE	FALSE	FALSE	FALSE	FALSE											
80365						FALSE	FALSE	FALSE	FALSE	FALSE											
80373						FALSE	FALSE	FALSE	FALSE	FALSE											
80381						FALSE	FALSE	FALSE	FALSE	FALSE											
80403						FALSE	FALSE	FALSE	FALSE	FALSE											
80411						FALSE	FALSE	FALSE	FALSE	FALSE											
80446						FALSE	FALSE	FALSE	FALSE	FALSE											
80462						FALSE	FALSE	FALSE	FALSE	FALSE											
80470						FALSE	FALSE	FALSE	FALSE	FALSE											
80527						FALSE	FALSE	FALSE	FALSE	FALSE											
80543						FALSE	FALSE	FALSE	FALSE	FALSE											
80586						FALSE	FALSE	FALSE	FALSE	FALSE											
174645						FALSE	FALSE	FALSE	FALSE	FALSE	CARGLUMINEZUUR							CARGLUMINEZUUR	TABLET		CARGLUMINEZUUR
80632						FALSE	FALSE	FALSE	FALSE	FALSE											
80713						FALSE	FALSE	FALSE	FALSE	FALSE											
175587						FALSE	FALSE	FALSE	FALSE	FALSE	CARIPRAZINE							CARIPRAZINE	CAPSULE	REAGILA	CARIPRAZINE HYDROCHLORIDE
80896						FALSE	FALSE	FALSE	FALSE	FALSE											
80918						FALSE	FALSE	FALSE	FALSE	FALSE											
80926						FALSE	FALSE	FALSE	FALSE	FALSE											
80950						FALSE	FALSE	FALSE	FALSE	FALSE											
80977						FALSE	FALSE	FALSE	FALSE	FALSE											
81019						FALSE	FALSE	FALSE	FALSE	FALSE											
81043						FALSE	FALSE	FALSE	FALSE	FALSE											
81132						FALSE	FALSE	FALSE	FALSE	FALSE											
175595						FALSE	FALSE	FALSE	FALSE	FALSE	CARIPRAZINE							CARIPRAZINE	CAPSULE	REAGILA	CARIPRAZINE HYDROCHLORIDE
175609						FALSE	FALSE	FALSE	FALSE	FALSE	CARIPRAZINE							CARIPRAZINE	CAPSULE	REAGILA	CARIPRAZINE HYDROCHLORIDE
175617						FALSE	FALSE	FALSE	FALSE	FALSE	CARIPRAZINE							CARIPRAZINE	CAPSULE	REAGILA	CARIPRAZINE HYDROCHLORIDE
117315	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARMELLOSE							CARMELLOSE	OOGDRUPPELS	CELLUVISC	CARMELLOSE NATRIUM
90883	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARMUSTINE							CARMUSTINE	POEDER VOOR OPLOSSING VOOR INFUSIE		CARMUSTINE
82376						FALSE	FALSE	FALSE	FALSE	FALSE	CARTEOLOL							CARTEOLOL	OOGDRUPPELS	CARTEABAK	CARTEOLOL HYDROCHLORIDE
94498	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARVEDILOL							CARVEDILOL	TABLET		CARVEDILOL
101451	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARVEDILOL							CARVEDILOL	TABLET		CARVEDILOL
120405						FALSE	FALSE	FALSE	FALSE	FALSE	CARVEDILOL							CARVEDILOL	TABLET		CARVEDILOL
121045						FALSE	FALSE	FALSE	FALSE	FALSE	CARVEDILOL							CARVEDILOL	TABLET		CARVEDILOL
81752						FALSE	FALSE	FALSE	FALSE	FALSE											
81833						FALSE	FALSE	FALSE	FALSE	FALSE											
126152						FALSE	FALSE	FALSE	FALSE	FALSE	CARVEDILOL							CARVEDILOL	TABLET		CARVEDILOL
81914						FALSE	FALSE	FALSE	FALSE	FALSE											
151688	x					TRUE	FALSE	FALSE	FALSE	FALSE	CARVEDILOL							CARVEDILOL	SUSPENSIE VOOR ORAAL GEBRUIK		CARVEDILOL
188255						FALSE	FALSE	FALSE	FALSE	FALSE	CASIRIVIMAB							CASIRIVIMAB	INJECTIE/INFUSIEOPLOSSING	RONAPREVE	CASIRIVIMAB
188301						FALSE	FALSE	FALSE	FALSE	FALSE	CASIRIVIMAB/IMDEVIMAB							CASIRIVIMAB/IMDEVIMAB	INJECTIE/INFUSIEOPLOSSING	RONAPREVE	CASIRIVIMAB/IMDEVIMAB
118354	x					TRUE	FALSE	FALSE	FALSE	FALSE	CASPOFUNGINE							CASPOFUNGINE	POEDER VOOR OPLOSSING VOOR INFUSIE	CANCIDAS	CASPOFUNGINE ACETAAT
118362	x					TRUE	FALSE	FALSE	FALSE	FALSE	CASPOFUNGINE							CASPOFUNGINE	POEDER VOOR OPLOSSING VOOR INFUSIE	CANCIDAS	CASPOFUNGINE ACETAAT
138053						FALSE	FALSE	FALSE	FALSE	FALSE	CASPOFUNGINE							CASPOFUNGINE	INFUUS		CASPOFUNGINE ACETAAT
102512						FALSE	FALSE	FALSE	FALSE	FALSE	CEFACLOR							CEFACLOR	OMHULDE TABLET		CEFACLOR 1-WATER
16616	x					TRUE	FALSE	FALSE	FALSE	FALSE	CEFALEXINE				cefaLEXINE			CEFALEXINE	TABLET	KEFORAL	CEFALEXINE 1-WATER
156205						FALSE	FALSE	FALSE	FALSE	FALSE	CEFALOTINE							CEFALOTINE	INFUUS		CEFALOTINE NATRIUM
82457						FALSE	FALSE	FALSE	FALSE	FALSE											
16624	x	x	x	x	x	TRUE	TRUE	TRUE	TRUE	TRUE	CEFAZOLINE				cefaZOLINE		10	CEFAZOLINE	POEDER VOOR INJECTIEVLOEISTOF	KEFZOL	CEFAZOLINE NATRIUM
156213						FALSE	FALSE	FALSE	FALSE	FALSE	CEFAZOLINE							CEFAZOLINE	INFUUS		CEFAZOLINE NATRIUM
159492						FALSE	FALSE	FALSE	FALSE	FALSE	CEFAZOLINE							CEFAZOLINE	INJECTIEVLOEISTOF		CEFAZOLINE NATRIUM
167770	x					TRUE	FALSE	FALSE	FALSE	FALSE	CEFAZOLINE						1	CEFAZOLINE	OOGDRUPPELS		CEFAZOLINE NATRIUM
168858						FALSE	FALSE	FALSE	FALSE	FALSE	CEFAZOLINE							CEFAZOLINE	INFUSIEVLOEISTOF		CEFAZOLINE NATRIUM
168971						FALSE	FALSE	FALSE	FALSE	FALSE	CEFAZOLINE							CEFAZOLINE	INJECTIEVLOEISTOF		CEFAZOLINE NATRIUM
183881						FALSE	FALSE	FALSE	FALSE	FALSE	CEFAZOLINE							CEFAZOLINE	INFUSIEVLOEISTOF		CEFAZOLINE NATRIUM
183903						FALSE	FALSE	FALSE	FALSE	FALSE	CEFAZOLINE							CEFAZOLINE	INFUSIEVLOEISTOF		CEFAZOLINE NATRIUM
183911						FALSE	FALSE	FALSE	FALSE	FALSE	CEFAZOLINE							CEFAZOLINE	INFUSIEVLOEISTOF		CEFAZOLINE NATRIUM
184365						FALSE	FALSE	FALSE	FALSE	FALSE	CEFAZOLINE							CEFAZOLINE	INFUSIEVLOEISTOF		CEFAZOLINE NATRIUM
184373						FALSE	FALSE	FALSE	FALSE	FALSE	CEFAZOLINE							CEFAZOLINE	INFUSIEVLOEISTOF		CEFAZOLINE NATRIUM
